id_pais,nacionalidad,fifa_ranking,id_sponsor,sponsor,id_posicion,posicion,numero_playera,fecha_nacimiento,id_club,club,nombre_del_jugador,apariciones,goles_anotados,asistencias_proporcionadas,dribbles_per_90,interceptions_per_90,tackles_per_90,total_duels_won_per_90,save_percentage,clean_sheets,sponsor_utilizado/marca_usada
20,Wales,28,1,Adidas,4,DELANTERO,13,08/08/1992,218,Bournemouth,Kieffer Moore,3,0,0,0.0,0.8,0.4,10.85,0.0,0.0,Adidas
20,Wales,28,1,Adidas,4,DELANTERO,19,29/12/1998,225,Cardiff City,Mark Harris,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
20,Wales,28,1,Adidas,4,DELANTERO,9,23/05/2001,178,Nottingham Forest,Brennan Johnson,3,0,0,4.0,0.0,0.0,0.0,0.0,0.0,Adidas
20,Wales,28,1,Adidas,4,DELANTERO,20,10/11/1997,80,Fulham,Dan James,3,0,0,0.58,0.58,0.58,1.73,0.0,0.0,Adidas
21,Mexico,15,1,Adidas,1,PORTERO,13,13/07/1985,226,America,Guillermo Ochoa,3,0,0,0.0,0.0,0.0,0.0,50.0,33.0,Nike
21,Mexico,15,1,Adidas,1,PORTERO,1,18/09/1982,227,Juarez,Alfredo Talavera,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Pirma
21,Mexico,15,1,Adidas,1,PORTERO,12,03/07/1987,192,Leon,Rodolfo Cota,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Pirma
21,Mexico,15,1,Adidas,2,DEFENSA,15,17/01/1988,228,Monterrey,Hector Moreno,3,0,0,0.0,0.33,0.67,5.0,0.0,0.0,Charly
21,Mexico,15,1,Adidas,2,DEFENSA,23,15/08/1994,228,Monterrey,Jesus Gallardo,3,0,0,1.33,0.33,3.0,5.0,0.0,0.0,Nike
21,Mexico,15,1,Adidas,2,DEFENSA,2,29/08/1991,226,America,Nestor Araujo,1,0,0,0.0,3.0,1.0,1.0,0.0,0.0,Nike
21,Mexico,15,1,Adidas,2,DEFENSA,3,24/02/1997,228,Monterrey,Cesar Montes,3,0,1,0.67,0.67,2.0,7.33,0.0,0.0,Adidas
21,Mexico,15,1,Adidas,2,DEFENSA,19,10/12/1997,66,Ajax,Jorge Sanchez,2,0,0,2.56,1.02,0.51,4.7,0.0,0.0,Nike
21,Mexico,15,1,Adidas,2,DEFENSA,6,07/09/1998,59,Genk,Gerardo Arteaga,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
21,Mexico,15,1,Adidas,2,DEFENSA,26,15/01/1999,196,Pachuca,Kevin Alvarez,2,0,0,3.86,1.29,1.29,3.86,0.0,0.0,Adidas
21,Mexico,15,1,Adidas,2,DEFENSA,5,22/10/1998,229,Cremonese,Johan Vasquez,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
21,Mexico,15,1,Adidas,3,CENTROCAMPISTA,18,28/09/1986,7,Real Betis,Andres Guardado,1,0,0,0.0,0.0,8.57,8.57,0.0,0.0,Adidas
21,Mexico,15,1,Adidas,3,CENTROCAMPISTA,16,19/04/1990,230,Houston Dynamo,Hector Herrera,3,0,0,0.0,0.33,0.67,5.0,0.0,0.0,Nike
21,Mexico,15,1,Adidas,3,CENTROCAMPISTA,4,24/10/1997,66,Ajax,Edson Alvarez,2,0,0,0.51,2.05,1.02,13.29,0.0,0.0,Adidas
21,Mexico,15,1,Adidas,3,CENTROCAMPISTA,17,24/03/1996,34,AEK Athens,Orbelin Pineda,1,0,0,1.17,0.0,4.68,9.35,0.0,0.0,Adidas
21,Mexico,15,1,Adidas,3,CENTROCAMPISTA,21,21/08/1997,197,Cruz Azul,Uriel Antuna,3,0,0,0.0,0.0,4.86,6.08,0.0,0.0,Nike
21,Mexico,15,1,Adidas,3,CENTROCAMPISTA,14,15/06/1995,68,PSV,Erick Gutierrez,1,0,0,0.0,3.75,1.88,0.0,0.0,0.0,Adidas
21,Mexico,15,1,Adidas,3,CENTROCAMPISTA,8,03/01/1997,197,Cruz Azul,Carlos Rodriguez,2,0,0,2.0,0.0,0.0,8.44,0.0,0.0,Nike
21,Mexico,15,1,Adidas,3,CENTROCAMPISTA,25,07/09/1998,231,Guadalajara,Roberto Alvarado,1,0,0,1.0,0.0,0.0,10.58,0.0,0.0,Nike
21,Mexico,15,1,Adidas,3,CENTROCAMPISTA,7,05/06/1995,228,Monterrey,Luis Romo,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
21,Mexico,15,1,Adidas,3,CENTROCAMPISTA,10,25/11/1997,231,Guadalajara,Alexis Vega,3,0,0,1.38,0.46,0.0,4.13,0.0,0.0,Nike
21,Mexico,15,1,Adidas,3,CENTROCAMPISTA,24,15/01/1996,196,Pachuca,Luis Chavez,3,1,0,1.33,0.0,0.33,7.0,0.0,0.0,Nike
21,Mexico,15,1,Adidas,4,DELANTERO,9,05/05/1991,79,Wolves,Raul Jimenez,3,0,0,0.0,1.61,0.0,11.25,0.0,0.0,Nike
21,Mexico,15,1,Adidas,4,DELANTERO,22,30/07/1995,131,Napoli,Hirving Lozano,3,0,0,2.49,0.0,2.49,8.54,0.0,0.0,Nike
21,Mexico,15,1,Adidas,4,DELANTERO,20,18/11/1992,226,America,Henry Martin,2,1,0,0.0,1.82,0.61,6.08,0.0,0.0,Adidas
21,Mexico,15,1,Adidas,4,DELANTERO,11,05/03/1991,228,Monterrey,Rogelio Funes Mori,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Puma
22,Saudi Arabia,49,2,Nike,1,PORTERO,21,10/10/1991,232,Al-Hilal,Mohammed Al-Owais,3,0,0,0.0,0.0,0.0,0.0,73.68,0.0,Adidas
22,Saudi Arabia,49,2,Nike,1,PORTERO,1,14/08/1997,212,Al-Ahli,Mohammed Al Yami,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
22,Saudi Arabia,49,2,Nike,1,PORTERO,22,10/05/2000,233,Al-Nassr,Nawaf Al-Aqidi,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
22,Saudi Arabia,49,2,Nike,2,DEFENSA,13,25/05/1992,232,Al-Hilal,Yasser Al-Shahrani,1,0,0,0.0,6.0,3.0,3.0,0.0,0.0,Adidas
22,Saudi Arabia,49,2,Nike,2,DEFENSA,6,15/09/1992,232,Al-Hilal,Mohammed Al-Breik,2,0,0,0.0,0.0,1.38,5.53,0.0,0.0,Nike
22,Saudi Arabia,49,2,Nike,2,DEFENSA,5,21/11/1989,232,Al-Hilal,Ali Al-Bulaihi,3,0,0,0.0,1.24,1.66,4.56,0.0,0.0,Nike
22,Saudi Arabia,49,2,Nike,2,DEFENSA,2,06/05/1994,233,Al-Nassr,Sultan Al-Ghanam,3,0,0,1.44,1.44,0.0,0.0,0.0,0.0,Nike
22,Saudi Arabia,49,2,Nike,2,DEFENSA,12,18/07/1999,232,Al-Hilal,Saud Abdulhamid,3,0,0,1.0,0.33,1.67,6.66,0.0,0.0,Adidas
22,Saudi Arabia,49,2,Nike,2,DEFENSA,4,15/01/1997,233,Al-Nassr,Abdulelah Al-Amri,3,0,0,0.0,1.98,0.49,0.0,0.0,0.0,Adidas
22,Saudi Arabia,49,2,Nike,2,DEFENSA,17,09/02/1999,128,Al-Shabab,Hassan Tambakti,2,0,0,0.0,1.0,2.0,5.5,0.0,0.0,Nike
22,Saudi Arabia,49,2,Nike,2,DEFENSA,3,15/07/1993,233,Al-Nassr,Abdullah Madu,1,0,0,0.0,2.05,2.05,6.14,0.0,0.0,Nike
22,Saudi Arabia,49,2,Nike,3,CENTROCAMPISTA,18,26/01/1990,128,Al-Shabab,Nawaf Alabid,2,0,0,0.66,2.09,0.0,6.28,0.0,0.0,Nike
22,Saudi Arabia,49,2,Nike,3,CENTROCAMPISTA,7,01/08/1989,232,Al-Hilal,Salman Al-Faraj,1,0,0,0.0,0.0,2.0,2.0,0.0,0.0,Adidas
22,Saudi Arabia,49,2,Nike,3,CENTROCAMPISTA,10,19/08/1991,232,Al-Hilal,Salem Al-Dawsari,3,2,0,2.33,0.33,1.67,3.66,0.0,0.0,Nike
22,Saudi Arabia,49,2,Nike,3,CENTROCAMPISTA,14,03/08/1992,232,Al-Hilal,Abdullah Otayf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
22,Saudi Arabia,49,2,Nike,3,CENTROCAMPISTA,23,22/09/1994,232,Al-Hilal,Mohamed Kanno,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
22,Saudi Arabia,49,2,Nike,3,CENTROCAMPISTA,8,11/10/1994,232,Al-Hilal,Abdulellah Al-Malki,2,0,0,0.0,1.54,2.06,4.11,0.0,0.0,Adidas
22,Saudi Arabia,49,2,Nike,3,CENTROCAMPISTA,16,07/02/1997,233,Al-Nassr,Sami Al-Najei,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
22,Saudi Arabia,49,2,Nike,3,CENTROCAMPISTA,15,04/03/1997,233,Al-Nassr,Ali Al-Hassan,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
22,Saudi Arabia,49,2,Nike,3,CENTROCAMPISTA,24,19/12/1998,232,Al-Hilal,Nasser Al-Dawsari,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
22,Saudi Arabia,49,2,Nike,3,CENTROCAMPISTA,20,01/06/1995,64,Al-Ittihad,Abdulrahman Al-Aboud,2,0,0,0.66,0.0,0.0,0.0,0.0,0.0,Nike
22,Saudi Arabia,49,2,Nike,4,DELANTERO,9,14/05/2000,234,Al-Fateh,Firas Al-Buraikan,3,0,1,1.67,0.67,1.0,6.36,0.0,0.0,Nike
22,Saudi Arabia,49,2,Nike,4,DELANTERO,11,01/11/1993,232,Al-Hilal,Saleh Al-Shehri,3,1,0,0.8,0.0,1.2,8.0,0.0,0.0,Adidas
22,Saudi Arabia,49,2,Nike,4,DELANTERO,25,25/03/2001,212,Al-Ahli,Haitham Asiri,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
23,Denmark,18,8,Hummel,1,PORTERO,1,05/11/1986,224,Nice,Kasper Schmeichel,3,0,0,0.0,0.0,0.0,0.0,72.73,33.0,Nike
23,Denmark,18,8,Hummel,1,PORTERO,16,22/03/1999,235,Hertha Berlin,Oliver Christensen,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Puma
23,Denmark,18,8,Hummel,1,PORTERO,22,04/08/1992,236,Union Berlin,Frederik Ronnow,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
23,Denmark,18,8,Hummel,2,DEFENSA,4,26/03/1989,25,AC Milan,Simon Kjaer,1,0,0,0.0,6.92,0.0,8.3,0.0,0.0,Nike
23,Denmark,18,8,Hummel,2,DEFENSA,6,10/04/1996,22,Barcelona,Andreas Christensen,3,1,0,0.0,1.33,1.67,6.0,0.0,0.0,Adidas
23,Denmark,18,8,Hummel,2,DEFENSA,17,21/02/1991,237,Trabzonspor,Jens Stryger Larsen,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
23,Denmark,18,8,Hummel,2,DEFENSA,18,31/05/1989,238,Brondby,Daniel Wass,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
23,Denmark,18,8,Hummel,2,DEFENSA,13,11/07/1997,109,Leeds United,Rasmus Kristensen,3,0,0,1.59,0.8,3.58,6.77,0.0,0.0,Adidas
23,Denmark,18,8,Hummel,2,DEFENSA,5,20/05/1997,42,Atalanta,Joakim Maehle,3,0,0,3.25,0.72,3.25,5.42,0.0,0.0,Adidas
23,Denmark,18,8,Hummel,2,DEFENSA,2,31/05/1996,239,Crystal Palace,Joachim Andersen,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Nike
23,Denmark,18,8,Hummel,2,DEFENSA,8,03/09/1991,5,Sevilla,Thomas Delaney,1,0,0,0.0,0.0,0.0,8.0,0.0,0.0,Nike
23,Denmark,18,8,Hummel,2,DEFENSA,3,14/10/1998,183,Galatasaray,Victor Nelsson,1,0,0,0.0,2.0,0.0,10.0,0.0,0.0,Adidas
23,Denmark,18,8,Hummel,2,DEFENSA,26,09/12/1997,4,Benfica,Alexander Bah,2,0,0,0.5,4.06,0.0,0.0,0.0,0.0,Nike
23,Denmark,18,8,Hummel,3,CENTROCAMPISTA,10,14/02/1992,10,Manchester United,Christian Eriksen,3,0,0,1.33,0.33,0.33,0.67,0.0,0.0,Nike
23,Denmark,18,8,Hummel,3,CENTROCAMPISTA,15,10/03/1994,173,Brentford,Christian Norgaard,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Puma
23,Denmark,18,8,Hummel,3,CENTROCAMPISTA,23,05/08/1995,9,Tottenham,Pierre-Emile Hojbjerg,3,0,0,0.67,1.33,1.33,2.66,0.0,0.0,Adidas
23,Denmark,18,8,Hummel,3,CENTROCAMPISTA,7,01/01/1996,173,Brentford,Mathias Jensen,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
23,Denmark,18,8,Hummel,4,DELANTERO,24,20/05/1996,45,Hoffenheim,Robert Skov,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,Adidas
23,Denmark,18,8,Hummel,4,DELANTERO,9,05/06/1991,240,Espanyol,Martin Braithwaite,2,0,0,1.75,0.0,0.0,2.62,0.0,0.0,Nike
23,Denmark,18,8,Hummel,4,DELANTERO,21,16/03/1993,83,Copenhagen,Andreas Cornelius,3,0,0,0.98,0.0,0.0,0.0,0.0,0.0,Nike
23,Denmark,18,8,Hummel,4,DELANTERO,12,06/10/1997,5,Sevilla,Kasper Dolberg,3,0,0,1.59,0.0,0.8,3.19,0.0,0.0,Adidas
23,Denmark,18,8,Hummel,4,DELANTERO,11,29/12/1999,70,Club Brugge,Andreas Skov Olsen,2,0,0,1.34,0.0,0.0,2.01,0.0,0.0,Nike
23,Denmark,18,8,Hummel,4,DELANTERO,14,03/07/2000,173,Brentford,Mikkel Damsgaard,3,0,0,0.6,0.6,2.42,3.02,0.0,0.0,Nike
23,Denmark,18,8,Hummel,4,DELANTERO,19,07/02/1999,129,Wolfsburg,Jonas Wind,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
23,Denmark,18,8,Hummel,4,DELANTERO,25,29/02/2000,30,Eintracht Frankfurt,Jesper Lindstrom,3,0,0,5.4,0.0,0.45,4.95,0.0,0.0,Adidas
23,Denmark,18,8,Hummel,4,DELANTERO,20,15/06/1994,39,RB Leipzig,Yussuf Yurary Poulsen,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
24,Tunisia,30,9,Kappa,1,PORTERO,16,27/01/1997,241,CS Sfaxien,Aymen Dahmen,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
24,Tunisia,30,9,Kappa,1,PORTERO,26,05/03/1995,242,Club Africain,Mouez Hassen,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
24,Tunisia,30,9,Kappa,1,PORTERO,1,14/09/1984,243,Etoile du Sahel,Balbouli,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
24,Tunisia,30,9,Kappa,1,PORTERO,22,29/11/1994,244,US Monastir,Bechir Ben Saïd,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
24,Tunisia,30,9,Kappa,2,DEFENSA,20,25/06/1996,181,Luzern,Mohamed Drager,2,0,0,1.34,0.67,3.36,7.38,0.0,0.0,Adidas
24,Tunisia,30,9,Kappa,2,DEFENSA,21,05/11/1995,245,Atromitos,Wajdi Kechrida,3,0,0,3.3,0.0,2.48,4.96,0.0,0.0,Nike
24,Tunisia,30,9,Kappa,2,DEFENSA,2,09/03/1990,246,Kuwait SC,Bilel Ifa,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
24,Tunisia,30,9,Kappa,2,DEFENSA,3,26/05/1998,247,Lorient,Montassar Talbi,3,0,0,0.0,0.33,1.0,7.0,0.0,0.0,Adidas
24,Tunisia,30,9,Kappa,2,DEFENSA,6,19/06/1995,132,Salernitana,Dylan Bronn,2,0,0,0.0,0.0,1.66,4.41,0.0,0.0,Nike
24,Tunisia,30,9,Kappa,2,DEFENSA,4,02/07/1993,248,Esperalace,Yassine Meriah,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
24,Tunisia,30,9,Kappa,2,DEFENSA,5,18/02/1995,242,Club Africain,Nader Ghandri,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Puma
24,Tunisia,30,9,Kappa,2,DEFENSA,12,01/01/1990,249,Al Ahly,Ali Maaloul,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,Adidas
24,Tunisia,30,9,Kappa,2,DEFENSA,24,20/12/1993,250,Caen,Ali Abdi,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
24,Tunisia,30,9,Kappa,3,CENTROCAMPISTA,17,10/05/1995,251,FC Koln,Ellyes Skhiri,3,0,0,0.67,2.33,3.33,5.0,0.0,0.0,Nike
24,Tunisia,30,9,Kappa,3,CENTROCAMPISTA,14,13/12/1996,252,Ferencvaros,Aissa Laidouni,3,0,1,1.1,1.1,1.1,1.47,0.0,0.0,Adidas
24,Tunisia,30,9,Kappa,3,CENTROCAMPISTA,13,18/03/1992,202,Al-Duhail,Ferjani Sassi,2,0,0,1.0,1.96,3.91,0.0,0.0,0.0,Nike
24,Tunisia,30,9,Kappa,3,CENTROCAMPISTA,18,28/02/1994,253,Esperance de Tunis,Ghailene Chaalali,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
24,Tunisia,30,9,Kappa,3,CENTROCAMPISTA,8,21/01/2003,10,Manchester United,Hannibal Mejbri,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
24,Tunisia,30,9,Kappa,3,CENTROCAMPISTA,15,06/09/1999,253,Esperance de Tunis,Mohamed Ali Ben Romdhane,1,0,0,1.22,0.0,6.08,0.0,0.0,0.0,Nike
24,Tunisia,30,9,Kappa,4,DELANTERO,19,12/02/1993,254,Zamalek,Seifeddine Jaziri,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
24,Tunisia,30,9,Kappa,4,DELANTERO,26,27/07/1992,255,Al-Ettifaq,Naim Sliti,2,0,0,4.78,0.0,2.39,0.0,0.0,0.0,Adidas
24,Tunisia,30,9,Kappa,4,DELANTERO,11,06/01/1992,246,Kuwait SC,Taha Yassine Khenissi,2,0,0,0.0,0.0,0.0,3.33,0.0,0.0,Nike
24,Tunisia,30,9,Kappa,4,DELANTERO,25,16/03/2001,238,Brondby,Anis Ben Slimane,2,0,0,0.6,0.6,1.8,9.0,0.0,0.0,Nike
24,Tunisia,30,9,Kappa,4,DELANTERO,9,25/12/1991,92,OB,Issam Jebali,3,0,0,0.98,0.0,1.48,4.91,0.0,0.0,Mizuno
24,Tunisia,30,9,Kappa,4,DELANTERO,10,08/02/1991,176,Montpellier,Wahbi Khazri,2,1,0,1.0,0.0,2.17,4.34,0.0,0.0,Nike
24,Tunisia,30,9,Kappa,4,DELANTERO,7,28/10/1990,202,Al-Duhail,Youssef Msakni,2,0,0,2.65,0.0,1.59,9.0,0.0,0.0,Nike
25,Germany,14,1,Adidas,1,PORTERO,1,27/03/1986,21,Bayern Munich,Manuel Neuer,3,0,0,0.0,0.0,0.0,0.0,61.54,0.0,Adidas
25,Germany,14,1,Adidas,1,PORTERO,22,30/04/1992,22,Barcelona,Marc-Andre ter Stegen,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
25,Germany,14,1,Adidas,1,PORTERO,12,08/07/1990,30,Eintracht Frankfurt,Kevin Trapp,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
25,Germany,14,1,Adidas,2,DEFENSA,2,03/03/1993,27,Real Madrid,Antonio Rudiger,3,0,0,0.0,0.0,0.67,5.67,0.0,0.0,Nike
25,Germany,14,1,Adidas,2,DEFENSA,4,18/01/1994,152,Freiburg,Matthias Ginter,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
25,Germany,14,1,Adidas,2,DEFENSA,15,03/09/1995,73,Borussia Dortmund,Niklas Sule,3,0,0,0.0,0.0,1.67,6.33,0.0,0.0,Nike
25,Germany,14,1,Adidas,2,DEFENSA,5,21/09/1996,50,West Ham,Thilo Kehrer,1,0,0,0.0,2.57,7.71,7.71,0.0,0.0,Nike
25,Germany,14,1,Adidas,2,DEFENSA,16,03/06/1996,39,RB Leipzig,Lukas Klostermann,2,0,0,0.0,0.0,4.22,4.22,0.0,0.0,Nike
25,Germany,14,1,Adidas,2,DEFENSA,3,22/04/1998,39,RB Leipzig,David Raum,3,0,1,1.11,2.58,1.84,7.37,0.0,0.0,Nike
25,Germany,14,1,Adidas,2,DEFENSA,20,28/02/1993,152,Freiburg,Christian Gunter,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Puma
25,Germany,14,1,Adidas,2,DEFENSA,23,01/12/1999,73,Borussia Dortmund,Nico Schlotterbeck,2,0,0,1.94,0.97,3.87,8.71,0.0,0.0,Adidas
25,Germany,14,1,Adidas,2,DEFENSA,25,11/12/2001,256,Southampton,Armel Bella-Kotchap,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
25,Germany,14,1,Adidas,3,CENTROCAMPISTA,6,08/02/1995,21,Bayern Munich,Joshua Kimmich,3,0,0,1.67,1.33,1.67,4.67,0.0,0.0,Nike
25,Germany,14,1,Adidas,3,CENTROCAMPISTA,11,03/06/1992,30,Eintracht Frankfurt,Mario Gotze,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,Nike
25,Germany,14,1,Adidas,3,CENTROCAMPISTA,21,24/10/1990,18,Manchester City,Ilkay Gundogan,3,1,0,0.94,0.47,1.41,6.1,0.0,0.0,Adidas
25,Germany,14,1,Adidas,3,CENTROCAMPISTA,8,06/02/1995,21,Bayern Munich,Leon Goretzka,3,0,0,0.0,0.57,2.83,7.93,0.0,0.0,Adidas
25,Germany,14,1,Adidas,3,CENTROCAMPISTA,17,02/05/1996,73,Borussia Dortmund,Julian Brandt,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
25,Germany,14,1,Adidas,3,CENTROCAMPISTA,7,11/06/1999,41,Chelsea,Kai Havertz,2,2,0,0.0,0.87,0.87,0.87,0.0,0.0,Nike
25,Germany,14,1,Adidas,3,CENTROCAMPISTA,14,26/02/2003,21,Bayern Munich,Jamal Musiala,3,0,1,10.08,0.35,0.35,9.04,0.0,0.0,Nike
25,Germany,14,1,Adidas,3,CENTROCAMPISTA,18,14/07/1992,31,Borussia Monchengladbach,Jonas Hofmann,2,0,0,3.21,0.0,0.0,0.0,0.0,0.0,Puma
25,Germany,14,1,Adidas,4,DELANTERO,13,13/09/1989,21,Bayern Munich,Thomas Muller,3,0,0,0.0,0.44,0.89,2.21,0.0,0.0,Adidas
25,Germany,14,1,Adidas,4,DELANTERO,19,11/01/1996,21,Bayern Munich,Leroy Sane,2,0,1,4.09,0.0,0.82,3.87,0.0,0.0,Nike
25,Germany,14,1,Adidas,4,DELANTERO,10,14/07/1995,21,Bayern Munich,Serge Gnabry,3,1,1,1.7,68.0,1.7,3.4,0.0,0.0,Adidas
25,Germany,14,1,Adidas,4,DELANTERO,24,18/01/2002,73,Borussia Dortmund,Karim Adeyemi,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
25,Germany,14,1,Adidas,4,DELANTERO,9,09/02/1993,257,Werder Bremen,Niclas Fullkrug,3,2,1,0.33,0.0,0.0,13.63,0.0,0.0,Nike
25,Germany,14,1,Adidas,4,DELANTERO,26,20/11/2004,73,Borussia Dortmund,Youssoufa Moukoko,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
26,Costa Rica,32,10,New Balance,1,PORTERO,1,15/12/1986,15,PSG,Keylor Navas,3,0,0,0.0,0.0,0.0,0.0,50.0,33.0,Adidas
26,Costa Rica,32,10,New Balance,1,PORTERO,18,28/04/1989,258,Herediano,Esteban Alvarado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
26,Costa Rica,32,10,New Balance,1,PORTERO,23,01/03/1999,259,Lugo,Patrick Sequeira,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
26,Costa Rica,32,10,New Balance,2,DEFENSA,8,18/02/1990,260,Real Salt Lake,Bryan Oviedo,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
26,Costa Rica,32,10,New Balance,2,DEFENSA,6,03/06/1989,261,Al-Wehda,Oscar Duarte,3,0,0,0.0,2.33,1.33,2.67,0.0,0.0,Adidas
26,Costa Rica,32,10,New Balance,2,DEFENSA,19,01/01/1988,262,Aprissa,Kendall Waston,3,0,0,0.0,2.01,2.81,6.02,0.0,0.0,New Balance
26,Costa Rica,32,10,New Balance,2,DEFENSA,22,09/07/1994,263,Cincinnati,Ronald Matarrita,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
26,Costa Rica,32,10,New Balance,2,DEFENSA,4,12/07/1994,258,Herediano,Keysher Fuller,3,1,0,0.71,0.71,1.77,3.54,0.0,0.0,Nike
26,Costa Rica,32,10,New Balance,2,DEFENSA,3,06/06/1995,264,Millonarios,Juan Pablo Vargas,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
26,Costa Rica,32,10,New Balance,2,DEFENSA,16,30/03/1999,265,San Carlos,Carlos Martinez,1,0,0,0.0,1.96,1.96,5.87,0.0,0.0,Nike
26,Costa Rica,32,10,New Balance,3,CENTROCAMPISTA,5,27/05/1988,266,Alajuelense,Celso Borges,3,0,0,0.72,1.79,1.79,6.81,0.0,0.0,Nike
26,Costa Rica,32,10,New Balance,3,CENTROCAMPISTA,10,18/08/1985,266,Alajuelense,Bryan Ruiz,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
26,Costa Rica,32,10,New Balance,3,CENTROCAMPISTA,17,17/03/1992,258,Herediano,Yeltsin Tejeda,3,1,1,33.0,0.33,1.33,4.66,0.0,0.0,Nike
26,Costa Rica,32,10,New Balance,3,CENTROCAMPISTA,13,28/08/1997,258,Herediano,Gerson Torres,1,0,0,0.0,0.0,0.0,11.08,0.0,0.0,Nike
26,Costa Rica,32,10,New Balance,3,CENTROCAMPISTA,9,15/06/2004,88,Sunderland,Jewison Bennette,3,0,0,3.53,0.0,0.0,2.65,0.0,0.0,Nike
26,Costa Rica,32,10,New Balance,3,CENTROCAMPISTA,2,11/04/2001,267,Colorado Rapids,Daniel Chacon,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
26,Costa Rica,32,10,New Balance,3,CENTROCAMPISTA,14,17/06/1996,268,Saprissa,Youstin Salas,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Puma
26,Costa Rica,32,10,New Balance,3,CENTROCAMPISTA,24,01/05/2002,269,Municipal Grecia,Roan Wilson,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
26,Costa Rica,32,10,New Balance,3,CENTROCAMPISTA,20,28/06/2003,178,Nottingham Forest,Brandon Aguilera,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
26,Costa Rica,32,10,New Balance,3,CENTROCAMPISTA,21,21/09/1998,258,Herediano,Douglas Lopez,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
26,Costa Rica,32,10,New Balance,3,CENTROCAMPISTA,25,11/10/2001,270,Puntarenas,Anthony Hernandez,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
26,Costa Rica,32,10,New Balance,3,CENTROCAMPISTA,26,09/03/2002,268,Saprissa,Alvaro Zamora,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
